Community Area,Year,Month,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON-CRIMINAL,OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION
22,2025,2,1.0,16.0,36.0,10.0,0.0,23.0,2.0,6.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,1.0,8.0,3.0,0.0,125.0,2.0
22,2025,3,0.0,20.0,40.0,11.0,1.0,31.0,2.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,4.0,0.0,0.0,7.0,0.0,19.0,0.0,0.0,0.0,7.0,7.0,0.0,116.0,7.0
22,2025,4,0.0,10.0,21.0,6.0,0.0,23.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,1.0,72.0,4.0
22,2025,5,1.0,30.0,61.0,29.0,0.0,34.0,0.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,5.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,1.0,6.0,3.0,3.0,114.0,3.0
22,2025,6,0.0,26.0,73.0,55.0,2.0,84.0,2.0,15.0,48.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,43.0,6.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,4.0,17.0,4.0,1.0,257.0,6.0
22,2025,7,2.0,29.0,38.0,25.0,0.0,64.0,1.0,12.0,30.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,38.0,7.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,3.0,0.0,196.0,2.0
22,2025,8,0.0,29.0,31.0,32.0,0.0,38.0,5.0,7.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,1.0,9.0,1.0,1.0,128.0,2.0
22,2025,9,0.0,17.0,38.0,37.0,1.0,45.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0,5.0,4.0,2.0,113.0,5.0
22,2025,10,0.0,31.0,46.0,37.0,0.0,58.0,2.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,11.0,6.0,2.0,143.0,5.0
22,2025,11,0.0,32.0,43.0,30.0,0.0,40.0,2.0,2.0,22.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,24.0,2.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,12.0,2.0,1.0,146.0,1.0
22,2025,12,1.0,19.0,52.0,18.0,0.0,42.0,3.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,2.0,6.0,0.0,1.0,118.0,1.0
22,2026,1,0.0,16.0,44.0,22.0,0.0,32.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,114.0,1.0
22,2026,2,0.0,26.0,47.0,33.0,1.0,48.0,0.0,4.0,28.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,34.0,5.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,5.0,0.0,1.0,159.0,10.0
22,2026,3,1.0,18.0,48.0,83.0,2.0,73.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,1.0,0.0,3.0,134.0,1.0
22,2026,4,0.0,4.0,6.0,18.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0
23,2024,1,1.0,43.0,94.0,6.0,1.0,38.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,93.0,0.0,0.0,6.0,0.0,49.0,0.0,0.0,2.0,28.0,6.0,3.0,55.0,19.0
23,2024,2,0.0,31.0,83.0,12.0,2.0,42.0,5.0,5.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,42.0,83.0,0.0,0.0,10.0,0.0,47.0,0.0,0.0,4.0,22.0,5.0,0.0,56.0,20.0
23,2024,3,1.0,52.0,101.0,14.0,0.0,58.0,2.0,7.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,84.0,0.0,1.0,6.0,0.0,37.0,0.0,0.0,5.0,37.0,3.0,0.0,86.0,30.0
23,2024,4,1.0,52.0,110.0,20.0,1.0,52.0,1.0,13.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,90.0,0.0,0.0,4.0,0.0,34.0,0.0,0.0,1.0,21.0,3.0,1.0,72.0,26.0
23,2024,5,3.0,68.0,132.0,16.0,0.0,67.0,3.0,7.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,27.0,100.0,0.0,0.0,7.0,0.0,32.0,0.0,0.0,5.0,20.0,4.0,1.0,79.0,16.0
23,2024,6,5.0,70.0,143.0,14.0,0.0,57.0,2.0,2.0,23.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,47.0,81.0,0.0,0.0,9.0,0.0,43.0,0.0,0.0,1.0,22.0,3.0,0.0,88.0,30.0
23,2024,7,1.0,72.0,111.0,16.0,0.0,59.0,4.0,13.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,52.0,103.0,0.0,0.0,6.0,0.0,54.0,0.0,0.0,1.0,48.0,4.0,1.0,103.0,28.0
23,2024,8,3.0,50.0,103.0,18.0,2.0,55.0,3.0,11.0,40.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,48.0,98.0,0.0,0.0,6.0,0.0,42.0,0.0,0.0,2.0,30.0,3.0,0.0,92.0,30.0
23,2024,9,0.0,55.0,123.0,35.0,0.0,57.0,5.0,14.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,73.0,0.0,0.0,2.0,0.0,46.0,0.0,0.0,2.0,23.0,0.0,0.0,73.0,26.0
23,2024,10,4.0,45.0,99.0,20.0,0.0,53.0,3.0,9.0,28.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,52.0,60.0,0.0,0.0,6.0,0.0,35.0,0.0,0.0,6.0,25.0,5.0,0.0,87.0,13.0
23,2024,11,0.0,46.0,97.0,16.0,1.0,45.0,4.0,9.0,15.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,40.0,109.0,0.0,1.0,4.0,0.0,31.0,7.0,0.0,3.0,24.0,0.0,4.0,76.0,12.0
23,2024,12,1.0,33.0,109.0,17.0,0.0,47.0,2.0,11.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,44.0,115.0,0.0,0.0,3.0,0.0,32.0,0.0,0.0,2.0,43.0,2.0,0.0,79.0,18.0
23,2025,1,0.0,27.0,76.0,5.0,0.0,51.0,4.0,11.0,16.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,29.0,152.0,0.0,0.0,3.0,0.0,49.0,2.0,0.0,1.0,26.0,3.0,2.0,70.0,11.0
23,2025,2,0.0,32.0,73.0,14.0,0.0,29.0,2.0,14.0,20.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,13.0,160.0,0.0,0.0,5.0,0.0,34.0,0.0,0.0,3.0,16.0,1.0,0.0,64.0,6.0
23,2025,3,0.0,27.0,97.0,15.0,1.0,36.0,2.0,8.0,21.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,22.0,111.0,0.0,1.0,3.0,0.0,35.0,0.0,0.0,1.0,11.0,5.0,0.0,65.0,13.0
23,2025,4,0.0,23.0,46.0,2.0,0.0,18.0,3.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,31.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,42.0,4.0
23,2025,5,1.0,71.0,120.0,15.0,0.0,47.0,5.0,12.0,20.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,30.0,120.0,1.0,0.0,4.0,0.0,30.0,0.0,0.0,5.0,16.0,1.0,3.0,89.0,17.0
23,2025,6,2.0,77.0,165.0,21.0,1.0,85.0,3.0,20.0,34.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,45.0,127.0,0.0,0.0,7.0,0.0,46.0,0.0,0.0,16.0,21.0,4.0,2.0,148.0,31.0
23,2025,7,4.0,43.0,118.0,19.0,1.0,51.0,0.0,6.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,34.0,116.0,0.0,0.0,6.0,0.0,37.0,0.0,0.0,1.0,20.0,4.0,0.0,92.0,16.0
23,2025,8,1.0,41.0,87.0,14.0,0.0,39.0,8.0,4.0,20.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,45.0,60.0,0.0,0.0,3.0,0.0,30.0,0.0,0.0,2.0,12.0,7.0,0.0,77.0,14.0
23,2025,9,0.0,18.0,88.0,17.0,0.0,45.0,5.0,9.0,15.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,33.0,61.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,2.0,13.0,1.0,0.0,72.0,7.0
23,2025,10,1.0,46.0,106.0,18.0,0.0,52.0,4.0,10.0,33.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,52.0,74.0,0.0,3.0,6.0,0.0,38.0,0.0,0.0,3.0,16.0,3.0,0.0,69.0,11.0
23,2025,11,0.0,37.0,105.0,20.0,0.0,41.0,1.0,7.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,41.0,54.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,1.0,16.0,1.0,0.0,63.0,10.0
23,2025,12,1.0,39.0,72.0,16.0,0.0,40.0,0.0,7.0,14.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,41.0,52.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,2.0,10.0,4.0,0.0,49.0,5.0
23,2026,1,1.0,35.0,86.0,13.0,0.0,45.0,4.0,9.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,48.0,95.0,0.0,0.0,5.0,0.0,26.0,1.0,1.0,3.0,11.0,1.0,0.0,57.0,12.0
23,2026,2,0.0,35.0,100.0,20.0,2.0,36.0,3.0,15.0,22.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,45.0,81.0,0.0,0.0,5.0,0.0,39.0,0.0,0.0,4.0,16.0,1.0,1.0,67.0,10.0
23,2026,3,0.0,45.0,107.0,28.0,1.0,32.0,1.0,13.0,12.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,41.0,56.0,0.0,0.0,4.0,0.0,33.0,1.0,1.0,0.0,10.0,1.0,0.0,87.0,7.0
23,2026,4,0.0,4.0,11.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0
24,2024,1,1.0,29.0,52.0,28.0,0.0,61.0,3.0,14.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,63.0,5.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,1.0,23.0,3.0,0.0,202.0,3.0
24,2024,2,2.0,36.0,75.0,35.0,0.0,74.0,3.0,9.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,2.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,2.0,17.0,3.0,0.0,212.0,1.0
24,2024,3,1.0,37.0,68.0,17.0,0.0,70.0,1.0,13.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,4.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,1.0,35.0,4.0,1.0,198.0,5.0
24,2024,4,0.0,42.0,66.0,37.0,0.0,76.0,2.0,16.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,67.0,9.0,0.0,0.0,4.0,0.0,25.0,0.0,0.0,4.0,23.0,3.0,1.0,193.0,6.0
24,2024,5,0.0,53.0,106.0,28.0,1.0,74.0,5.0,12.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.0,6.0,0.0,0.0,4.0,0.0,33.0,0.0,0.0,1.0,35.0,2.0,2.0,221.0,4.0
24,2024,6,0.0,40.0,83.0,31.0,0.0,59.0,1.0,15.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,7.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,4.0,29.0,3.0,1.0,231.0,17.0
24,2024,7,0.0,34.0,77.0,45.0,1.0,72.0,3.0,13.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,7.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,23.0,4.0,2.0,251.0,12.0
24,2024,8,0.0,34.0,74.0,47.0,0.0,85.0,3.0,5.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,114.0,5.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,3.0,17.0,6.0,5.0,281.0,8.0
24,2024,9,0.0,44.0,79.0,44.0,0.0,75.0,2.0,13.0,26.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,105.0,6.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,25.0,2.0,5.0,250.0,9.0
24,2024,10,0.0,39.0,107.0,66.0,1.0,77.0,0.0,13.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,116.0,4.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,2.0,24.0,1.0,3.0,233.0,9.0
24,2024,11,0.0,48.0,64.0,49.0,0.0,86.0,4.0,10.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,93.0,3.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,1.0,25.0,1.0,0.0,199.0,8.0
24,2024,12,0.0,30.0,62.0,41.0,0.0,87.0,3.0,17.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,64.0,8.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,2.0,37.0,4.0,0.0,184.0,7.0
24,2025,1,0.0,18.0,34.0,24.0,1.0,49.0,2.0,13.0,37.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,47.0,6.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,3.0,42.0,3.0,1.0,199.0,1.0
24,2025,2,0.0,24.0,62.0,20.0,0.0,26.0,2.0,8.0,30.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,40.0,5.0,0.0,0.0,4.0,0.0,28.0,0.0,0.0,1.0,17.0,5.0,0.0,163.0,2.0
24,2025,3,1.0,38.0,64.0,27.0,0.0,47.0,6.0,8.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,1.0,17.0,4.0,0.0,146.0,6.0
24,2025,4,0.0,15.0,25.0,15.0,0.0,25.0,1.0,4.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,26.0,2.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0,89.0,2.0
24,2025,5,0.0,39.0,73.0,42.0,0.0,43.0,4.0,10.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,4.0,0.0,227.0,8.0
24,2025,6,1.0,65.0,141.0,86.0,0.0,134.0,6.0,26.0,75.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,81.0,2.0,0.0,0.0,6.0,0.0,42.0,0.0,0.0,4.0,41.0,9.0,2.0,369.0,24.0
24,2025,7,2.0,39.0,79.0,66.0,0.0,93.0,0.0,15.0,42.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,69.0,7.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,5.0,8.0,3.0,8.0,240.0,6.0
24,2025,8,0.0,33.0,66.0,38.0,0.0,93.0,3.0,10.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,1.0,11.0,5.0,0.0,153.0,6.0
24,2025,9,0.0,36.0,62.0,42.0,2.0,59.0,3.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,7.0,3.0,3.0,160.0,6.0
24,2025,10,1.0,34.0,78.0,69.0,0.0,100.0,8.0,20.0,50.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,98.0,5.0,0.0,0.0,5.0,0.0,19.0,0.0,0.0,3.0,10.0,1.0,1.0,267.0,6.0
24,2025,11,1.0,28.0,63.0,60.0,0.0,89.0,3.0,12.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.0,3.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,2.0,8.0,9.0,2.0,159.0,3.0
24,2025,12,1.0,24.0,55.0,42.0,0.0,48.0,2.0,10.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,57.0,4.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,7.0,2.0,0.0,155.0,1.0
24,2026,1,0.0,29.0,56.0,42.0,0.0,52.0,6.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2.0,0.0,0.0,1.0,0.0,29.0,1.0,1.0,2.0,12.0,2.0,1.0,167.0,3.0
24,2026,2,0.0,37.0,94.0,86.0,0.0,63.0,3.0,6.0,41.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,83.0,4.0,0.0,0.0,2.0,0.0,27.0,0.0,0.0,4.0,10.0,3.0,2.0,191.0,8.0
24,2026,3,1.0,36.0,70.0,105.0,1.0,100.0,6.0,13.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,92.0,3.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,3.0,5.0,7.0,1.0,183.0,8.0
24,2026,4,0.0,6.0,5.0,12.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
25,2024,1,6.0,105.0,192.0,19.0,0.0,104.0,13.0,12.0,55.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,86.0,54.0,0.0,0.0,7.0,0.0,63.0,3.0,0.0,2.0,44.0,7.0,2.0,134.0,47.0
25,2024,2,0.0,98.0,209.0,18.0,0.0,99.0,4.0,19.0,53.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,89.0,54.0,0.0,0.0,10.0,0.0,80.0,11.0,0.0,4.0,32.0,2.0,1.0,128.0,36.0
25,2024,3,1.0,131.0,226.0,20.0,0.0,126.0,8.0,13.0,48.0,0.0,5.0,0.0,2.0,1.0,0.0,2.0,87.0,42.0,0.0,0.0,13.0,0.0,76.0,7.0,0.0,4.0,62.0,3.0,1.0,121.0,36.0
25,2024,4,2.0,110.0,253.0,23.0,0.0,101.0,8.0,21.0,54.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,94.0,35.0,0.0,0.0,6.0,0.0,73.0,0.0,0.0,3.0,52.0,2.0,0.0,164.0,30.0
25,2024,5,0.0,126.0,259.0,27.0,0.0,119.0,9.0,9.0,43.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,84.0,38.0,0.0,0.0,12.0,0.0,79.0,4.0,0.0,1.0,46.0,5.0,1.0,191.0,50.0
25,2024,6,0.0,135.0,256.0,22.0,0.0,123.0,13.0,6.0,71.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,87.0,60.0,0.0,0.0,10.0,0.0,79.0,16.0,0.0,8.0,72.0,4.0,1.0,220.0,62.0
25,2024,7,1.0,114.0,257.0,28.0,0.0,113.0,12.0,14.0,38.0,0.0,7.0,0.0,4.0,0.0,0.0,1.0,98.0,71.0,0.0,0.0,16.0,0.0,73.0,8.0,0.0,1.0,72.0,6.0,0.0,198.0,63.0
25,2024,8,1.0,121.0,232.0,23.0,1.0,143.0,7.0,15.0,49.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,103.0,43.0,0.0,0.0,9.0,0.0,52.0,17.0,0.0,4.0,55.0,4.0,2.0,173.0,53.0
25,2024,9,5.0,108.0,249.0,35.0,0.0,107.0,7.0,17.0,43.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0,71.0,60.0,0.0,0.0,4.0,0.0,81.0,4.0,0.0,9.0,45.0,5.0,1.0,179.0,52.0
25,2024,10,6.0,129.0,255.0,35.0,0.0,138.0,12.0,17.0,59.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,70.0,68.0,0.0,0.0,3.0,0.0,67.0,9.0,0.0,7.0,44.0,3.0,2.0,174.0,24.0
25,2024,11,3.0,88.0,226.0,38.0,0.0,96.0,5.0,13.0,42.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,84.0,80.0,0.0,0.0,10.0,0.0,62.0,15.0,0.0,4.0,47.0,3.0,0.0,169.0,20.0
25,2024,12,5.0,85.0,224.0,39.0,0.0,99.0,7.0,13.0,52.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,65.0,77.0,0.0,0.0,2.0,0.0,64.0,13.0,0.0,2.0,53.0,6.0,2.0,217.0,28.0
25,2025,1,4.0,84.0,184.0,22.0,0.0,84.0,6.0,14.0,35.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,83.0,133.0,0.0,0.0,4.0,0.0,86.0,2.0,0.0,3.0,29.0,7.0,0.0,198.0,23.0
25,2025,2,4.0,87.0,181.0,16.0,1.0,82.0,7.0,12.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0,112.0,0.0,1.0,4.0,0.0,74.0,6.0,0.0,1.0,33.0,4.0,1.0,183.0,21.0
25,2025,3,0.0,69.0,197.0,24.0,0.0,114.0,9.0,19.0,40.0,0.0,7.0,0.0,7.0,0.0,0.0,1.0,42.0,85.0,0.0,0.0,4.0,0.0,70.0,6.0,0.0,2.0,16.0,6.0,0.0,142.0,31.0
25,2025,4,2.0,38.0,101.0,13.0,0.0,40.0,2.0,8.0,40.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,28.0,29.0,0.0,0.0,3.0,0.0,46.0,2.0,0.0,0.0,9.0,6.0,2.0,81.0,9.0
25,2025,5,7.0,105.0,235.0,35.0,1.0,103.0,6.0,16.0,45.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,68.0,88.0,0.0,0.0,3.0,0.0,82.0,5.0,0.0,5.0,37.0,9.0,2.0,181.0,30.0
25,2025,6,7.0,168.0,399.0,82.0,0.0,239.0,17.0,22.0,86.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,106.0,59.0,0.0,0.0,5.0,0.0,114.0,7.0,0.0,0.0,77.0,11.0,2.0,308.0,40.0
25,2025,7,2.0,123.0,307.0,27.0,1.0,149.0,10.0,26.0,42.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,65.0,68.0,0.0,0.0,2.0,0.0,111.0,6.0,0.0,3.0,42.0,6.0,3.0,187.0,64.0
25,2025,8,2.0,93.0,204.0,27.0,2.0,92.0,14.0,9.0,31.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,77.0,59.0,0.0,0.0,3.0,0.0,58.0,0.0,0.0,4.0,32.0,2.0,0.0,142.0,29.0
25,2025,9,2.0,67.0,168.0,33.0,0.0,85.0,7.0,9.0,38.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,47.0,24.0,0.0,1.0,2.0,0.0,53.0,0.0,0.0,4.0,19.0,0.0,1.0,111.0,21.0
25,2025,10,1.0,118.0,268.0,46.0,0.0,110.0,7.0,19.0,40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,88.0,62.0,0.0,0.0,10.0,0.0,81.0,9.0,0.0,2.0,30.0,3.0,1.0,144.0,16.0
25,2025,11,1.0,104.0,241.0,35.0,0.0,75.0,7.0,26.0,37.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,71.0,56.0,0.0,0.0,6.0,0.0,68.0,6.0,0.0,4.0,27.0,8.0,3.0,149.0,30.0
25,2025,12,3.0,81.0,157.0,26.0,1.0,80.0,8.0,10.0,34.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,90.0,52.0,0.0,0.0,9.0,0.0,67.0,0.0,0.0,3.0,22.0,2.0,4.0,104.0,15.0
25,2026,1,0.0,86.0,181.0,28.0,0.0,100.0,5.0,13.0,29.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,67.0,65.0,0.0,0.0,2.0,0.0,64.0,2.0,0.0,7.0,29.0,7.0,1.0,105.0,12.0
25,2026,2,2.0,107.0,240.0,45.0,1.0,132.0,12.0,11.0,54.0,0.0,2.0,0.0,4.0,2.0,2.0,3.0,70.0,84.0,0.0,0.0,11.0,0.0,77.0,10.0,0.0,2.0,36.0,6.0,3.0,145.0,30.0
25,2026,3,9.0,112.0,247.0,60.0,0.0,125.0,7.0,14.0,23.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,76.0,91.0,0.0,0.0,3.0,0.0,94.0,6.0,0.0,1.0,30.0,6.0,6.0,143.0,32.0
25,2026,4,0.0,12.0,27.0,2.0,0.0,6.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,5.0,1.0,0.0,11.0,1.0
26,2024,1,0.0,23.0,66.0,6.0,0.0,28.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,64.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,3.0,13.0,0.0,0.0,33.0,26.0
26,2024,2,0.0,33.0,67.0,6.0,1.0,21.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,62.0,0.0,1.0,5.0,0.0,10.0,8.0,0.0,1.0,16.0,0.0,1.0,31.0,18.0
26,2024,3,1.0,41.0,61.0,4.0,0.0,39.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,72.0,0.0,0.0,2.0,0.0,23.0,11.0,0.0,1.0,7.0,3.0,0.0,22.0,16.0
26,2024,4,0.0,33.0,71.0,6.0,0.0,38.0,0.0,7.0,8.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,29.0,34.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,12.0,1.0,0.0,30.0,16.0
